ID,SITECODE,SITENAME,GNIS_NAME,Mismatch,lat,lon,StationName,COMID,Comment,July.Q.mn,August.Q.mn,July.Q.md,August.Q.md
T02423397,USGS02423397,LITTLE CAHABA RIVER BELOW LEED,Little Cahaba River,NA,33.53454886,-86.56248468,"LITTLE CAHABA RIVER BELOW LEEDS, AL.",21654312,suburban,14.4850069,9.58022762,10.87795698,7.063996366
T02423398,USGS02423398,LITTLE CAHABA RIVER NEAR LEEDS,Little Cahaba River,NA,33.52427129,-86.57554043,LITTLE CAHABA RIVER NEAR LEEDS AL,21654346,suburban,19.10202588,12.64871865,14.20534463,9.460627842
T02423400,USGS02423400,LITTLE CAHABA RIVER NR JEFFERS,Little Cahaba River,NA,33.49982731,-86.61415212,"LITTLE CAHABA RIVER NR JEFFERSON PARK, AL.",21655328,upstrm suburban,21.1174083,14.1647819,15.81291629,10.7012991
T02423496,USGS02423496,"CAHABA RIVER NEAR HOOVER, AL",Cahaba River,NA,33.36927671,-86.7841551,"CAHABA RIVER NEAR HOOVER, AL",21655568,suburban,174.2909195,108.3857645,127.0215845,91.27699489
T02455900,USGS02455900,"LOCUST FORK AT WARRIOR, ALABAM",Locust Fork,NA,33.80843478,-86.80110577,"LOCUST FORK AT WARRIOR, ALABAMA",18565417,PLD,505.7492214,255.5512527,359.1330359,198.3925101
T02455980,USGS02455980,TURKEY CREEK AT SEWAGE PLANT N,Turkey Creek,NA,33.71121273,-86.69610134,TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL,18565735,upstrm suburban,23.9226969,19.73628735,17.16977235,15.30866155
T02456000,USGS02456000,TURKEY CREEK AT MORRIS AL,Turkey Creek,NA,33.74037995,-86.81249364,TURKEY CREEK AT MORRIS AL,18566313,prox & upstrm suburban,62.31226098,41.46462462,44.01106174,28.750163
T02457000,USGS02457000,FIVEMILE CREEK AT KETONA AL,Fivemile Creek,NA,33.60149249,-86.7555457,FIVEMILE CREEK AT KETONA AL,18566327,suburban,18.59982845,17.05836881,14.73475503,12.74949158
T02457595,USGS02457595,"FIVEMILE CREEK NEAR REPUBLIC,",Fivemile Creek,NA,33.59704921,-86.86804827,"FIVEMILE CREEK NEAR REPUBLIC, AL",18566081,upstrm suburban,40.6667938,29.25879975,33.90828006,19.94189666
T02457670,USGS02457670,FIVEMILE CREEK BEL PRUDES CREE,Fivemile Creek,NA,33.64232728,-86.95416209,"FIVEMILE CREEK BEL PRUDES CREEK NEAR GRAYSVILLE, A",18565949,upstrm suburban,72.03223403,48.85919092,58.36821018,32.89750654
T02458148,USGS02458148,VILLAGE CREEK AT 86TH ST NORTH,Village Creek,NA,33.57704831,-86.71887777,"VILLAGE CREEK AT 86TH ST NORTH AT ROEBUCK, AL.",18566151,suburban,6.362418403,5.344157551,5.212913084,3.720508261
T02458450,USGS02458450,VILLAGE CREEK AT AVENUE W AT E,Village Creek,NA,33.51760593,-86.87915841,"VILLAGE CREEK AT AVENUE W AT ENSLEY, AL",18566201,urban,32.68068866,22.83114721,26.20859547,15.86988369
T02458600,USGS02458600,"VILLAGE CREEK NEAR DOCENA, ALA",Village Creek,NA,33.5481615,-86.92582665,"VILLAGE CREEK NEAR DOCENA, ALABAMA",18566179,upstrm urban,43.28816326,29.59785176,34.22012622,20.25466113
T02461300,USGS02461300,VALLEY CREEK AT US11 AT BIRMIN,Valley Creek,NA,33.43538651,-86.9374924,"VALLEY CREEK AT US11 AT BIRMINGHAM, ALABAMA",18225399,suburban,24.83958799,16.77619724,19.05600655,13.14738127
T02464000,USGS02464000,NORTH RIVER NEAR SAMANTHA AL,North River,NA,33.47928058,-87.5972297,NORTH RIVER NEAR SAMANTHA AL,18229143,PLD,133.9643785,71.74065084,56.9447324,49.04828267
T02464146,USGS02464146,TURKEY CREEK NEAR TUSCALOOSA,Turkey Creek,NA,33.41344824,-87.5105601,TURKEY CREEK NEAR TUSCALOOSA,18227533,PLD,5.196409229,3.484284055,3.739929301,2.982816282
T02464360,USGS02464360,BINION CREEK BELOW GIN CREEK N,Binion Creek,NA,33.42483704,-87.64250915,BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL,18227431,PLD,47.4081232,33.37940502,36.50088171,30.5203462
T02471013,USGS02471013,THREEMILE CR AT ZEIGLER BLVD A,Threemile Creek,NA,30.70630067,-88.15111314,"THREEMILE CR AT ZEIGLER BLVD AT SPRING HILL, ALA.",18523733,"prox impoundment, suburban",30.56305235,30.39919715,20.45365373,25.22477589
T0247101490,USGS0247101490,THREEMILE CREEK AT STANTON ROA,Threemile Creek,NA,30.69685446,-88.08795889,"THREEMILE CREEK AT STANTON ROAD AT MOBILE, AL.",18523743,suburban,38.6883785,38.61494236,26.10168848,31.96254641
T02471016,USGS02471016,THREE MILE CREEK AT U.S. 43 NR,Threemile Creek,NA,30.72435578,-88.05888814,"THREE MILE CREEK AT U.S. 43 NR PRICHARD, ALA",18524031,urban,50.23936974,50.38061077,34.11733083,40.72186993
T02473000,USGS02473000,"LEAF RIVER AT HATTIESBURG, MS",Leaf River,NA,31.34305556,-89.28027778,"LEAF RIVER AT HATTIESBURG, MS",18135826,PLD,1112.589876,1034.865545,848.4474688,865.9716247
T02473500,USGS02473500,"TALLAHALA CREEK AT LAUREL, MS",Tallahala Creek,NA,31.68083333,-89.11555556,"TALLAHALA CREEK AT LAUREL, MS",18131446,prox suburban,135.5361092,127.791092,87.26170921,97.17458635
T02479310,USGS02479310,PASCAGOULA RIVER AT GRAHAM FER,Pascagoula River,NA,30.61055556,-88.64138889,"PASCAGOULA RIVER AT GRAHAM FERRY, MS",18121240,PLD,6052.321755,5800.533874,3833.701706,4603.174118
T02479330,USGS02479330,PASCAGOULA RIVER AT CUMBEST BL,Pascagoula River,NA,30.58388889,-88.57,"PASCAGOULA RIVER AT CUMBEST BLUFF, MS",18121252,PLD,6089.591571,5859.2517,3936.339189,4621.727468
T0248018020,USGS0248018020,ESCATAWPA RIVER AT I-10 NR ORA,Escatawpa River,NA,30.45861111,-88.45138889,"ESCATAWPA RIVER AT I-10 NR ORANGE GROVE, MS",18096319,tidal,1454.519423,1368.996634,1002.535762,1128.973099
T02480254,USGS02480254,"BLUFF CREEK AT VANCLEAVE, MS",Bluff Creek,NA,30.53194444,-88.69027778,"BLUFF CREEK AT VANCLEAVE, MS",18120690,suburban,109.3852163,118.2880695,79.77233505,94.4761058
T02481660,USGS02481660,"JOURDAN RIVER NR BAY ST LOUIS,",Jourdan River,NA,30.38722222,-89.44138889,"JOURDAN RIVER NR BAY ST LOUIS, MS",18077152,PLD,294.8542831,319.6933593,190.3527623,298.3763026
T02485590,USGS02485590,MILL CREEK AT SPILLWAY ROAD NR,Mill Creek,NA,32.37292189,-90.01258344,"MILL CREEK AT SPILLWAY ROAD NR LUCKNEY, MS",15756542,suburban,4.0463902,3.731304747,3.065694996,2.353389822
T02490193,USGS02490193,Pearl River at Pools Bluff nea,Pearl River,NA,30.70447441,-89.84646665,"Pearl River at Pools Bluff near Bogalusa, LA",933180294,upstrm urban,4187.417662,3833.180763,3327.320872,3445.528322
T02490500,USGS02490500,"BOGUE CHITTO NR TYLERTOWN, MS",Bogue Chitto,NA,31.17694444,-90.27944444,"BOGUE CHITTO NR TYLERTOWN, MS",15687631,PLD,420.1898354,412.4647475,347.1373256,350.1149012
T02492620,USGS02492620,"PEARL RIVER AT NSTL STATION, M",Pearl River,NA,30.34754388,-89.64191058,"PEARL RIVER AT NSTL STATION, MS",15714387,PLD,4283.168516,4703.179909,3239.273018,3928.646342
T03012550,USGS03012550,"Allegheny River at Kinzua Dam,",Allegheny River,NA,41.84144917,-79.01198463,"Allegheny River at Kinzua Dam, PA",8975664,prox impoundment,1859.06398,1536.196695,1684.849913,913.1848087
T03020000,USGS03020000,Tionesta Creek at Tionesta Cre,Tionesta Creek,NA,41.47784001,-79.44393512,"Tionesta Creek at Tionesta Creek Dam, PA",10222370,prox impoundment,423.1421304,331.3648403,350.2840217,186.8329444
T03022554,USGS03022554,Woodcock Creek at Woodcock Cre,Woodcock Creek,NA,41.69588905,-80.10811335,"Woodcock Creek at Woodcock Creek Dam, PA",9052441,prox impoundment,40.225573,29.03479154,31.8306533,17.2613734
T03028000,USGS03028000,West Branch Clarion River at W,West Branch Clarion River,NA,41.57533955,-78.69224919,"West Branch Clarion River at Wilcox, PA",6873703,PLD,37.92507558,34.22223528,28.29111111,20.79411733
T03036000,USGS03036000,Mahoning Creek at Mahoning Cre,Mahoning Creek,NA,40.92756532,-79.29115083,"Mahoning Creek at Mahoning Creek Dam, PA",166808422,prox impoundment,256.4099563,216.2739254,194.1665327,133.4213072
T03043810,USGS03043810,Conemaugh River below Conemaug,Conemaugh River,NA,40.46756718,-79.3672609,"Conemaugh River below Conemaugh Dam, PA",4754914,prox impoundment,971.9793673,772.4536764,793.9410876,574.125547
T03047000,USGS03047000,Loyalhanna Creek at Loyalhanna,Loyalhanna Creek,NA,40.45888889,-79.44944444,"Loyalhanna Creek at Loyalhanna Dam, PA",4583048,prox impoundment,195.9282565,154.0207567,179.8586005,114.4662902
T03049640,USGS03049640,Allegheny R at Lock and Dam No,Allegheny River,NA,40.53617881,-79.81477142,"Allegheny R at CW Bill Young L&D  at Acmetonia, PA",11050042,"prox impoundment, urban",9530.38774,7512.863509,8204.706136,5082.590749
T03056000,USGS03056000,TYGART VALLEY R AT TYGART DAM,Tygart Valley River,NA,39.31981459,-80.02507794,"TYGART VALLEY R AT TYGART DAM NR GRAFTON, WV",4352134,prox impoundment,1261.385069,936.7994155,1195.919011,652.6368855
T03057000,USGS03057000,"TYGART VALLEY RIVER AT COLFAX,",Tygart Valley River,NA,39.43508661,-80.13257887,"TYGART VALLEY RIVER AT COLFAX, WV",4352082,upstrm impoundment,1393.183875,1037.603208,1340.371209,719.4278813
T03058000,USGS03058000,WEST FORK R BL STONEWALL JACKS,West Fork River,NA,39.00452778,-80.47336111,"WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV",3717136,prox impoundment,85.59655809,63.51086,75.94885955,40.32122411
T03061000,USGS03061000,"WEST FORK RIVER AT ENTERPRISE,",West Fork River,NA,39.42230818,-80.27591867,"WEST FORK RIVER AT ENTERPRISE, WV",3715602,"prox suburban, industrial",506.0695839,382.4924477,435.4980039,238.0793134
T03065050,USGS03065050,BLACKWATER RIVER AT CANAAN VAL,Blackwater River,NA,39.03955343,-79.45532875,"BLACKWATER RIVER AT CANAAN VALLEY STATE PARK, WV",3775253,PLD,13.23411041,9.952028467,12.39629749,6.744791763
T03065200,USGS03065200,"BLACKWATER R @ CORTLAND, WV",Blackwater River,NA,39.06427539,-79.41338217,"BLACKWATER R @ CORTLAND, WV",3775175,PLD,29.9264858,22.88951712,28.51372893,15.82762778
T03065400,USGS03065400,"BLACKWATER R NR DAVIS,WV",Blackwater River,NA,39.14010775,-79.41977147,"BLACKWATER RIVER NEAR DAVIS, WV",3775587,PLD,76.56454826,58.15707993,68.55803202,38.94491248
T03075070,USGS03075070,Monongahela River at Elizabeth,Monongahela River,NA,40.26229225,-79.90115974,"Monongahela River at Elizabeth, PA",3785895,"prox & upstrm urban, impoundment",4326.470372,3190.210084,3800.758817,2420.880155
T03075800,USGS03075800,"POLAND RUN NEAR SWANTON, MD",NA,x,39.48637659,-79.27726307,"POLAND RUN NEAR SWANTON, MD",NA,PLD,NA,NA,NA,NA
T03077500,USGS03077500,Youghiogheny River at Youghiog,Youghiogheny River,NA,39.80535485,-79.36420187,"Youghiogheny River at Youghiogheny River Dam, PA",3809037,prox impoundment,425.4123098,288.0927393,365.5890321,190.1982638
T03079000,USGS03079000,"Casselman River at Markleton,",Town Line Run,m,39.85979992,-79.22753116,"Casselman River at Markleton, PA",3808745,PLD,214.266039,159.4839043,189.59092,99.07025172
T03079420,USGS03079420,Laurel Hill Creek bl Shanks Ru,Laurel Hill Creek,NA,40.05583333,-79.18916667,"Laurel Hill Creek bl Shanks Run nr Bakersville, PA",3805575,PLD,14.2508436,11.79850651,11.32678246,9.258634642
T03079550,USGS03079550,Laurel Hill Creek at Jimtown n,Laurel Hill Creek,NA,40.02555556,-79.22222222,"Laurel Hill Creek at Jimtown near Bakersville, PA",3805737,PLD,25.86579789,21.6074632,20.04856529,17.17420175
T03079660,USGS03079660,Laurel Hill Creek ab Crab Run,Laurel Hill Creek,NA,39.98611111,-79.25861111,"Laurel Hill Creek ab Crab Run nr Barronvale, PA",3808695,upstrm impoundment,35.577565,29.34715427,27.78781254,23.06996281
T03079748,USGS03079748,"Laurel Hill Creek at Metzler,",Laurel Hill Creek,NA,39.92,-79.28,"Laurel Hill Creek at Metzler, PA",3807375,PLD,59.42111344,47.65127808,48.53990644,39.51485546
T03080100,USGS03080100,Laurel Hill Creek at Ursina ne,Laurel Hill Creek,NA,39.81555556,-79.32944444,"Laurel Hill Creek at Ursina near Confluence, PA",3808755,PLD,93.47915106,72.48876358,72.64206957,59.1734681
T03081000,USGS03081000,Youghiogheny River below Confl,Youghiogheny River,NA,39.82757674,-79.37253534,"Youghiogheny River below Confluence, PA",3809023,upstrm impoundment,768.2027723,566.4805973,654.1092717,370.761631
T03083500,USGS03083500,Youghiogheny River at Sutersvi,Youghiogheny River,NA,40.24007039,-79.80643449,"Youghiogheny River at Sutersville, PA",3806147,"upstrm urban, impoundment",1153.591727,855.1546426,974.0471197,548.4893114
T03090500,USGS03090500,Mahoning River bl Berlin Dam n,Mahoning River,NA,41.04839123,-81.00120323,Mahoning River bl Berlin Dam nr Berlin Center OH,13156389,prox impoundment,140.1851678,74.36327573,81.57302317,36.57478732
T03091500,USGS03091500,Mahoning River at Pricetown OH,Mahoning River,NA,41.13144613,-80.97120183,Mahoning River at Pricetown OH,13154265,prox impoundment,156.1000354,81.68135103,90.07684069,40.57987548
T03092460,USGS03092460,West Branch Mahoning River at,West Branch Mahoning River,NA,41.15700127,-81.0717621,West Branch Mahoning River at Wayland OH,13156205,prox impoundment,49.00255404,26.17207943,32.31704676,14.36147998
T03094000,USGS03094000,Mahoning River at Leavittsburg,Mahoning River,NA,41.23922335,-80.88064197,Mahoning River at Leavittsburg OH,13154725,"upstrm suburban, impoundment",335.2078401,179.1160289,201.5991521,99.89757337
T03095500,USGS03095500,Mosquito Creek bl Mosquito Ck,Mosquito Creek,NA,41.29977898,-80.7584141,Mosquito Creek bl Mosquito Ck Dam nr Cortland OH,13153121,prox impoundment,60.93532315,33.91165201,36.66126512,21.8775104
T03098600,USGS03098600,Mahoning River below West Ave,Mahoning River,NA,41.10505807,-80.66257552,Mahoning River below West Ave at Youngstown OH,13153643,urban,601.9138216,310.60332,357.568875,183.0603832
T03099500,USGS03099500,Mahoning River at Lowellville,Mahoning River,NA,41.03672598,-80.53618147,Mahoning River at Lowellville OH,13153857,"upstrm urban, impoundment",656.3284981,340.5028966,384.1406393,203.8050352
T03103500,USGS03103500,"Shenango River at Sharpsville,",Shenango River,NA,41.26616682,-80.47256971,"Shenango River at Sharpsville, PA",12999322,prox impoundment,429.8241083,288.5510871,302.6390634,216.4144153
T03108490,USGS03108490,Ohio R ab Montgomery Dam & Loc,Ohio River,NA,40.64895463,-80.38339752,"Ohio R ab Montgomery Dam & Locks at Ohioview, PA",3821063,"prox & upstrm urban, impoundment",15652.02014,11378.22058,13623.25095,8111.945051
T03121850,USGS03121850,Huff Run at Mineral City OH,Huff Run,NA,40.59728465,-81.35900122,Huff Run at Mineral City OH,19389922,PLD,8.832627101,7.861841593,7.608331069,4.586888037
T03158200,USGS03158200,Monday Creek at Doanville OH,Monday Creek,NA,39.43534835,-82.19153653,Monday Creek at Doanville OH,15420817,PLD,55.59706884,41.86455739,31.15252369,17.52395629
T03159246,USGS03159246,Sunday Creek below Millfield O,Sunday Creek,NA,39.42979358,-82.10097824,Sunday Creek below Millfield OH,15420857,PLD,65.07191231,43.99709879,36.69340798,19.94695705
T03165500,USGS03165500,"NEW RIVER AT IVANHOE, VA",New River,NA,36.83484534,-80.95258073,"NEW RIVER AT IVANHOE, VA",6887364,prox impoundment,1839.004121,1475.241095,1535.565739,1195.791184
T03167000,USGS03167000,"REED CREEK AT GRAHAMS FORGE, V",Reed Creek,NA,36.93890692,-80.88661897,"REED CREEK AT GRAHAMS FORGE, VA",6885460,"suburban, intensive agric",160.0772994,107.6864312,116.5778521,88.25945857
T03168000,USGS03168000,"NEW RIVER AT ALLISONIA, VA",New River,NA,36.93762235,-80.74562566,"NEW RIVER AT ALLISONIA, VA",6887202,PLD,2502.24592,2064.439297,2150.30192,1724.7626
T03171000,USGS03171000,"NEW RIVER AT RADFORD, VA",New River,NA,37.14179254,-80.56922499,"NEW RIVER AT RADFORD, VA",6884666,prox impoundment,2825.931443,2269.645179,2393.374691,1894.581376
T03173000,USGS03173000,"WALKER CREEK AT BANE, VA",Walker Creek,NA,37.26817845,-80.70951247,"WALKER CREEK AT BANE, VA",6908597,PLD,141.1533821,104.3895322,94.73397485,84.31651074
T03175500,USGS03175500,"WOLF CREEK NEAR NARROWS, VA",Wolf Creek,NA,37.30567654,-80.84979933,"WOLF CREEK NEAR NARROWS, VA",6908591,PLD,135.1977658,104.4228781,88.25068736,90.54780542
T03183500,USGS03183500,"GREENBRIER RIVER AT ALDERSON,",Greenbrier River,NA,37.72428744,-80.64146806,"GREENBRIER RIVER AT ALDERSON, WV",12107522,PLD,678.0902777,592.1519081,660.4706537,328.8416102
T03201980,USGS03201980,Little Raccoon Creek near Ewin,Little Raccoon Creek,NA,39.0106303,-82.45210198,Little Raccoon Creek near Ewington OH,3367446,PLD,49.05956574,30.32326899,34.09622041,14.48782919
T03204205,USGS03204205,Unnamed Tributary to Ballard F,NA,x,38.06916667,-81.92,"Unnamed Tributary to Ballard Fork near Mud, WV",NA,PLD,NA,NA,NA,NA
T03204210,USGS03204210,"Spring Branch near Mud, WV",NA,x,38.06777778,-81.93777778,"Spring Branch near Mud, WV",NA,PLD,NA,NA,NA,NA
T03204215,USGS03204215,"Ballard Fork near Mud, WV",NA,x,38.06888889,-81.94222222,"Ballard Fork near Mud, WV",19292178,PLD,1.777378365,1.389544294,1.424746067,1.139041948
T03206790,USGS03206790,EAST FORK TWELVEPOLE CREEK BEL,East Fork Twelvepole Creek,NA,38.14786667,-82.38320455,EAST FORK TWELVEPOLE CREEK BELOW EAST LYNN DAM,3964870,prox impoundment,77.46486008,46.00296241,48.20331127,35.8058455
T03207057,USGS03207057,BEECH FORK BELOW BEECH FORK DA,Beech Fork,NA,38.30508466,-82.42431906,"BEECH FORK BELOW BEECH FORK DAM, WV",3964460,prox impoundment,43.2717368,26.58085262,26.7297667,20.71560649
T03208500,USGS03208500,"RUSSELL FORK AT HAYSI, VA",Russell Fork,NA,37.20705367,-82.29569932,"RUSSELL FORK AT HAYSI, VA",1087803,PLD,169.6497914,124.8415414,137.6408433,110.0445105
T03209500,USGS03209500,"LEVISA FORK AT PIKEVILLE, KY",Levisa Fork,NA,37.46426764,-82.52626324,"LEVISA FORK AT PIKEVILLE, KY",887151,upstrm impoundment,719.3097076,500.1520397,614.112165,422.9542085
T03219500,USGS03219500,Scioto River near Prospect OH,Scioto River,NA,40.4195042,-83.19713721,Scioto River near Prospect OH,5215353,intensive agric,336.4743905,140.2039926,207.6667124,81.21031332
T03220510,USGS03220510,Scioto R. at O'Shaughnessy Dam,Scioto River,NA,40.15311775,-83.12630005,Scioto R. at O'Shaughnessy Dam near Dublin OH,5215753,prox impoundment,596.20892,248.6877933,369.0641229,154.2304303
T03228300,USGS03228300,Big Walnut Creek at Sunbury OH,Big Walnut Creek,NA,40.2361735,-82.85128916,Big Walnut Creek at Sunbury OH,5213455,PLD,52.64044445,25.28754284,35.10256397,11.48236588
T03228805,USGS03228805,Alum Creek at Africa OH,Alum Creek,NA,40.18228495,-82.96157111,Alum Creek at Africa OH,5213149,prox impoundment,72.33114085,37.28193507,45.69573416,18.21564811
T03231500,USGS03231500,Scioto River at Chillicothe OH,Scioto River,NA,39.34145297,-82.97101263,Scioto River at Chillicothe OH,3486865,prox & upstrm urban,2211.069091,1053.747274,1580.223946,582.0340998
T03232470,USGS03232470,Paint Creek near Bainbridge OH,Paint Creek,NA,39.25228728,-83.34935767,Paint Creek near Bainbridge OH,5232686,prox impoundment,302.4795401,167.6788373,267.5199236,87.34978909
T03234300,USGS03234300,Paint Creek at Chillicothe OH,Paint Creek,NA,39.32034211,-82.97823493,Paint Creek at Chillicothe OH,5231404,upstrm impoundment,574.6845695,327.8950656,528.796407,162.9076822
T03234500,USGS03234500,Scioto River at Higby OH,Scioto River,NA,39.21228934,-82.8637854,Scioto River at Higby OH,3486931,"upstrm urban, impoundment",2827.606428,1395.096735,2242.008868,693.3907238
T03238140,USGS03238140,TAYLOR CREEK AT DONNERMEYER DR,NA,x,39.09693583,-84.48273724,"TAYLOR CREEK AT DONNERMEYER DRIVE AT BELLEVUE, KY",NA,urban,NA,NA,NA,NA
T03238745,USGS03238745,TWELVEMILE CREEK AT HIGHWAY 19,Twelvemile Creek,NA,38.95145292,-84.33827123,"TWELVEMILE CREEK AT HIGHWAY 1997 NR ALEXANDRIA, KY",1922540,PLD,17.62562669,9.453962204,8.498019986,5.876259911
T03238772,USGS03238772,FOURMILE CREEK AT POPLAR RIDGE,Fourmile Creek,NA,38.98660476,-84.36512996,"FOURMILE CREEK AT POPLAR RIDGE RD NR ALEXANDRIA,KY",1922518,suburban,1.73544791,1.013178454,0.935384235,0.668478972
T03240500,USGS03240500,North Fork Massie Creek at Ced,North Fork Massies Creek,NA,39.75700452,-83.79020331,North Fork Massie Creek at Cedarville OH,3931404,intensive agric,21.95569286,10.99930426,18.98551014,6.700927866
T03249505,USGS03249505,LICKING RIVER AT HWY 60 AT FAR,Licking River,NA,38.13989926,-83.55751627,"LICKING RIVER AT HWY 60 AT FARMERS, KY",2091875,prox impoundment,455.1332856,230.0491987,335.1797094,129.3775634
T03254480,USGS03254480,CRUISES CREEK AT HWY 17 NR PIN,Cruises Creek,NA,38.84444444,-84.53222222,"CRUISES CREEK AT HWY 17 NR PINER, KY",2088377,suburban,10.27306987,5.191298074,5.61458162,3.289997857
T03254520,USGS03254520,LICKING RIVER AT HWY 536 NEAR,Licking River,NA,38.9203417,-84.44799549,"LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY",2087849,PLD,2294.571413,1015.682656,1543.687678,637.0968426
T03254550,USGS03254550,BANKLICK CREEK @ HIGHWAY 1829,Banklick Creek,NA,38.98003453,-84.54183445,"BANKLICK CREEK @ HIGHWAY 1829 NR ERLANGER, KY",2087785,suburban,14.26007831,8.921521983,9.488540087,6.5735967
T03254695,USGS03254695,THREEMILE CREEK AT HWY 9 AT CO,Pooles Creek,NA,39.05283853,-84.48688634,"THREEMILE CREEK AT HWY 9 AT COVINGTON, KY",2086985,suburban,2.330622763,1.558226666,1.335156426,0.928708681
T03260015,USGS03260015,PLEASANT RUN CREEK AT OAK STRE,Pleasant Run Creek,NA,39.08533764,-84.55772143,"PLEASANT RUN CREEK AT OAK STREET NEAR LUDLOW, KY",3405393,suburban,2.542913435,1.588205452,1.412404259,1.11587504
T03260050,USGS03260050,DRY CREEK AT SEWAGE PLANT NEAR,Dry Creek,NA,39.05894888,-84.61605577,"DRY CREEK AT SEWAGE PLANT NEAR ERLANGER, KY",3405581,urban,5.440242187,3.24793313,3.492510965,2.282678788
T03260100,USGS03260100,ELIJAHS CREEK @ ELIJAHS CREEK,Elijahs Creek,NA,39.07972222,-84.68527778,"ELIJAHS CREEK @ ELIJAHS CREEK RD NR HEBRON, KY",3405451,suburban,1.849005808,1.105690259,1.249599829,0.667254193
T03262001,USGS03262001,WOOLPER CREEK AT WOOLPER ROAD,Woolper Creek,NA,39.03,-84.80416667,"WOOLPER CREEK AT WOOLPER ROAD NEAR BURLINGTON, KY",3405683,suburban,11.26241651,6.808874351,7.529599869,4.351660796
T03264900,USGS03264900,Painter Creek near Sugar Grove,Painter Creek,NA,40.08282846,-84.39772667,Painter Creek near Sugar Grove OH,3983990,intensive agric,28.31395959,12.28914498,20.38170207,8.387902402
T03265000,USGS03265000,Stillwater River at Pleasant H,Stillwater River,NA,40.05782925,-84.3560589,Stillwater River at Pleasant Hill OH,3984094,"upstrm urban, intensive agric",329.5260157,134.7512976,210.7502788,88.70958743
T03267900,USGS03267900,Mad River at St Paris Pike at,Mad River,NA,39.9642265,-83.83159623,Mad River at St Paris Pike at Eagle City OH,3985518,"upstrm urban, intensive agric",259.1582847,138.4319143,222.5866449,116.1451004
T03271300,USGS03271300,Holes Creek near Kettering OH,Holes Creek,NA,39.65422592,-84.19577224,Holes Creek near Kettering OH,3882442,suburban,12.24296204,6.020587815,9.149424369,4.087403661
T03271510,USGS03271510,Great Miami River near Linden,Great Miami River,NA,39.63728058,-84.29244165,Great Miami River near Linden Ave at Miamisburg OH,3883750,prox & upstrm urban,1893.988002,838.3338438,1465.602262,598.440726
